Microcontroller Governor - Abrupt Load Increase(1800 W) - Initially Constant Load (1500 W)
Trial: 2
Date: 4-5-2023
Time: 3:59 PM
Ambient Temp: 80
Head Temp: 217.3

------ Microcontroller Engine Governor - Version: 1.16 ------
-------------------------------------------------------------
PID Gains:  Kp: 0.013  KpAlt: 0.025  Kd: 0.100  KdAlt: 4.000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                 300
                             |
RPM Precision:       20      |  PID Kp Alt Range:        70
                             |
Start Steps:         850     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID p Alt, PID d, RPM Change, P Cmd, P Alt Cmd, D Cmd
1730,0.00,0,0,0,0,0.00,0,0,0
1780,0.00,0,0,0,0,0.00,0,0,0
1830,0.00,0,0,0,0,0.00,0,0,0
1880,0.00,0,0,0,0,0.00,0,0,0
1930,0.00,0,0,0,0,0.00,0,0,0
1980,0.00,0,0,0,0,0.00,0,0,0
2030,0.00,0,0,0,0,0.00,0,0,0
2080,0.00,0,0,0,0,0.00,0,0,0
2130,0.00,0,0,0,0,0.00,0,0,0
2180,0.00,0,0,0,0,0.00,0,0,0
2230,0.00,0,0,0,0,0.00,0,0,0
2280,0.00,0,0,0,0,0.00,0,0,0
2330,0.00,0,0,0,0,0.00,0,0,0
2380,0.00,0,0,0,0,0.00,0,0,0
2430,0.00,0,0,0,0,0.00,0,0,0
2480,0.00,0,0,0,0,0.00,0,0,0
2530,0.00,0,0,0,0,0.00,0,0,0
2580,0.00,0,0,0,0,0.00,0,0,0
2630,0.00,0,0,0,0,0.00,0,0,0
2680,0.00,0,0,0,0,0.00,0,0,0
2731,0.00,0,0,0,0,0.00,0,0,0
2781,0.00,0,0,0,0,0.00,0,0,0
2831,0.00,0,0,0,0,0.00,0,0,0
2881,0.00,0,0,0,0,0.00,0,0,0
2931,0.00,0,0,0,0,0.00,0,0,0
2981,0.00,0,0,0,0,0.00,0,0,0
3031,0.00,0,0,0,0,0.00,0,0,0
3081,0.00,0,0,0,0,0.00,0,0,0
3131,0.00,0,0,0,0,0.00,0,0,0
3181,0.00,0,0,0,0,0.00,0,0,0
3231,0.00,0,0,0,0,0.00,0,0,0
3281,0.00,0,0,0,0,0.00,0,0,0
3331,0.00,0,0,0,0,0.00,0,0,0
3381,0.00,0,0,0,0,0.00,0,0,0
3431,0.00,0,0,0,0,0.00,0,0,0
3481,0.00,0,0,0,0,0.00,0,0,0
3531,0.00,0,0,0,0,0.00,0,0,0
3581,0.00,0,0,0,0,0.00,0,0,0
3631,0.00,0,0,0,0,0.00,0,0,0
3681,0.00,0,0,0,0,0.00,0,0,0
3731,0.00,0,0,0,0,0.00,0,0,0
3781,0.00,0,0,0,0,0.00,0,0,0
3831,0.00,0,0,0,0,0.00,0,0,0
3881,0.00,0,0,0,0,0.00,0,0,0
3931,0.00,0,0,0,0,0.00,0,0,0
3981,0.00,0,0,0,0,0.00,0,0,0
4031,0.00,0,0,0,0,0.00,0,0,0
4081,0.00,0,0,0,0,0.00,0,0,0
4131,0.00,0,0,0,0,0.00,0,0,0
4182,0.00,0,0,0,0,0.00,0,0,0
4232,0.00,0,0,0,0,0.00,0,0,0
4282,0.00,0,0,0,0,0.00,0,0,0
4332,0.00,0,0,0,0,0.00,0,0,0
4382,0.00,0,0,0,0,0.00,0,0,0
4432,0.00,0,0,0,0,0.00,0,0,0
4482,0.00,0,0,0,0,0.00,0,0,0
4532,0.00,0,0,0,0,0.00,0,0,0
4582,0.00,0,0,0,0,0.00,0,0,0
4632,0.00,0,0,0,0,0.00,0,0,0
4682,0.00,0,0,0,0,0.00,0,0,0
4732,0.00,0,0,0,0,0.00,0,0,0
4782,0.00,0,0,0,0,0.00,0,0,0
4832,0.00,0,0,0,0,0.00,0,0,0
4882,0.00,0,0,0,0,0.00,0,0,0
4932,0.00,0,0,0,0,0.00,0,0,0
4982,0.00,0,0,0,0,0.00,0,0,0
5032,0.00,0,0,0,0,0.00,0,0,0
5082,0.00,0,0,0,0,0.00,0,0,0
5132,0.00,0,0,0,0,0.00,0,0,0
5182,0.00,0,0,0,0,0.00,0,0,0
5232,0.00,0,0,0,0,0.00,0,0,0
5282,0.00,0,0,0,0,0.00,0,0,0
5332,0.00,0,0,0,0,0.00,0,0,0
5382,0.00,0,0,0,0,0.00,0,0,0
5432,0.00,0,0,0,0,0.00,0,0,0
5482,0.00,0,0,0,0,0.00,0,0,0
5532,0.00,0,0,0,0,0.00,0,0,0
5582,0.00,0,0,0,0,0.00,0,0,0
5632,0.00,0,0,0,0,0.00,0,0,0
5682,0.00,0,0,0,0,0.00,0,0,0
5732,0.00,0,0,0,0,0.00,0,0,0
5782,0.00,0,0,0,0,0.00,0,0,0
5832,0.00,0,0,0,0,0.00,0,0,0
5882,0.00,0,0,0,0,0.00,0,0,0
5932,0.00,0,0,0,0,0.00,0,0,0
5982,0.00,0,0,0,0,0.00,0,0,0
6032,0.00,0,0,0,0,0.00,0,0,0
6082,0.00,0,0,0,0,0.00,0,0,0
